Airport	Sentiment
Sabzevar National Airport	6.337342366522367
Ua Pou Airport	6.337638282828283
Heydar Aliyev International Airport	6.337827103174602
Ozerne Air Base	6.337887222222223
Severomorsk-1 Naval Air Base	6.337887222222223
Laramie Regional Airport	6.337951406926408
Arnold Palmer Regional Airport	6.337951406926408
Awassa Airport	6.338069613997114
Wilwal International Airport	6.338069613997114
Mekane Selam Airport	6.338069613997114
Debra Marcos Airport	6.338069613997114
Debre Tabor Airport	6.338069613997114
Harar Meda Airport	6.338069613997114
March ARB Airport	6.338195367965366
Modesto City Co-Harry Sham Field	6.338195367965366
Figari Sud-Corse Airport	6.338351343101344
Mae Hong Son Airport	6.338633356088357
Dong Tac Airport	6.338633356088357
Bol Airport	6.338633356088357
Yaoundé Nsimalen International Airport	6.338633356088357
Jever Air Base	6.338811248751248
Riverside Municipal Airport	6.338949152514152
Horace Williams Airport	6.33907104978355
Qasigiannguit Heliport	6.3391309612609605
Mount Garnet Airport	6.339169069264069
Chippewa Valley Regional Airport	6.339231103896103
Elko Regional Airport	6.339231103896103
New Bedford Regional Airport	6.339231103896103
Fayetteville Regional Grannis Field	6.339231103896103
Wokal Field Glasgow International Airport	6.339231103896103
Sherman Army Air Field	6.339435516150515
Luis Munoz Marin International Airport	6.339512936507937
Moengo Airstrip	6.33960665945166
Nieuw Nickerie Airport	6.33960665945166
Vincent Fayks Airport	6.33960665945166
Sipaliwini Airport	6.33960665945166
Stoelmanseiland Airport	6.33960665945166
Cherry Capital Airport	6.339833431568433
Mundo Maya International Airport	6.339833431568433
Hancock County-Bar Harbor Airport	6.339833431568433
Knox County Regional Airport	6.339833431568433
Jackson Hole Airport	6.339833431568433
Chicago Rockford International Airport	6.339833431568433
Pushkin Airport	6.340138968253968
Siversky Air Base	6.340138968253968
Staraya Russa Airport	6.34013896825397
Daman Airport	6.3402433730158725
Deesa Airport	6.3402433730158725
Guna Airport	6.3402433730158725
Dabolim Airport	6.3402433730158725
Devi Ahilyabai Holkar Airport	6.3402433730158725
Metz-Nancy-Lorraine Airport	6.340340953490954
Bastia-Poretta Airport	6.340340953490954
Calvi-Sainte-Catherine Airport	6.340340953490954
Dr Augusto Roberto Fuster International Airport	6.340513152958153
Alcides Fernández Airport	6.340513152958153
Los Colonizadores Airport	6.340513152958153
Concórdia Airport	6.340527187812189
Francisco Beltrão Airport	6.340527187812189
Confresa Airport	6.340527187812189
Apalachicola Regional Airport	6.340527187812189
Tabing Airport	6.340553354978356
Tom B. David Field	6.340553354978356
Habersham County Airport	6.340553354978356
Georgetown Municipal Airport	6.340553354978356
Old Rhinebeck Airport	6.340553354978356
Tongoa Airport	6.340570505050505
Uléi Airport	6.340570505050505
Valesdir Airport	6.340570505050505
Southwest Bay Airport	6.340570505050505
Norsup Airport	6.340570505050506
Gaua Island Airport	6.340570505050506
Santo Pekoa International Airport	6.340570505050506
Ua Huka Airport	6.340618282828283
Mota Lava Airport	6.340618282828283
Sola Airport	6.340618282828283
Lar Airport	6.340742366522366
The Eastern Iowa Airport	6.340758099678101
La Crosse Municipal Airport	6.340758099678101
Central Wisconsin Airport	6.340758099678101
General Wayne A. Downing Peoria International Airport	6.340758099678101
Maewo-Naone Airport	6.340828282828284
Lonorore Airport	6.340828282828284
Banff Airport	6.3408411327561325
Banning Municipal Airport	6.3408411327561325
Gießen-Lützellinden Airport	6.3408411327561325
Tököl Airport	6.3408411327561325
Karl Stefan Memorial Airport	6.3408411327561325
Wallops Flight Facility Airport	6.340968849483849
Holloman Air Force Base	6.340968849483849
Willow Grove Naval Air Station/Joint Reserve Base	6.340968849483849
Southwest Florida International Airport	6.341199152514153
King Salmon Airport	6.341199152514153
Zaqatala International Airport	6.341370021645023
Lake Placid Airport	6.341370021645023
Örebro Airport	6.341441963036964
Stockholm Västerås Airport	6.341441963036964
Khorat Airport	6.3414425907425915
Rob Muang Airport	6.3414425907425915
Da Nang International Airport	6.3414425907425915
Wajir Airport	6.341494720279719
Ann Arbor Municipal Airport	6.342000144300145
Shepparton Airport	6.342000144300145
Temora Airport	6.342000144300145
Carnarvon Airport	6.342472325729825
Cobar Airport	6.342472325729825
Coober Pedy Airport	6.342472325729825
Noshahr Airport	6.342522366522365
Dasht-e Naz Airport	6.342522366522365
Eugenio Maria De Hostos Airport	6.342546269841271
Mercedita Airport	6.342546269841271
Prospect Creek Airport	6.34327323842824
Saint-Affrique-Belmont Airport	6.343340953490954
Cassagnes-Bégonhès Airport	6.343340953490954
Cheyenne Regional Jerry Olson Field	6.343562182817181
Stockton Metropolitan Airport	6.343562182817181
Wheeling Ohio County Airport	6.343569349539352
Fitzgerald Municipal Airport	6.343569349539352
Niederstetten Army Air Base	6.343790931290931
Juína Airport	6.34382787878788
Vila Rica Airport	6.34382787878788
Inácio Luís do Nascimento Airport	6.34382787878788
Cáceres Airport	6.34382787878788
Domodedovo International Airport	6.343845098235099
Sanya Phoenix International Airport	6.343845098235099
Milford Sound Airport	6.343845098235099
Lijiang Airport	6.343845098235099
Greenville Spartanburg International Airport	6.343845098235099
Luleå Airport	6.343966407481407
Bajhang Airport	6.344069719724718
Ifuru Airport	6.344377720057719
Kieta Airport	6.344377720057719
Hakkari Yüksekova Airport	6.344377720057719
Jelenia Góra Glider Airport	6.344377720057719
Bathpalathang Airport	6.344377720057719
Yakutsk Airport	6.344416388888889
Mirny Airport	6.344416388888889
Hato International Airport	6.344712936507936
F. D. Roosevelt Airport	6.344712936507937
Princess Juliana International Airport	6.344712936507937
Wallblake Airport	6.344712936507937
Nipawin Airport	6.345228037518037
James T. Field Memorial Aerodrome	6.345228037518037
Blue River Airport	6.345228037518037
Vrsar Crljenka Airport	6.345228037518038
Union County Airport	6.345228037518038
La Grande-4 Airport	6.345228037518038
Alert Bay Airport	6.345228037518038
Liverpool South Shore Regional Airport	6.345228037518038
Tobago-Crown Point Airport	6.3455554365079365
Piarco International Airport	6.3455554365079365
Terrance B. Lettsome International Airport	6.3455554365079365
Canouan Airport	6.3455554365079365
Cacique Aramare Airport	6.345605793650793
General Bartolome Salom International Airport	6.345605793650793
Paramillo Airport	6.345605793650793
General Manuel Carlos Piar International Airport	6.345605793650793
Palmarito Airport	6.345605793650793
Posto Leonardo Vilas Boas Airport	6.345733593073593
Robert L. Bradshaw International Airport	6.345868492063493
George F. L. Charles Airport	6.345868492063493
Hewanorra International Airport	6.345868492063493
Queen Beatrix International Airport	6.345868492063493
Flamingo International Airport	6.345868492063493
Beech Factory Airport	6.346136688311689
Kalaeloa Airport	6.346165497835497
Virac Airport	6.346245288600288
Calbayog Airport	6.346245288600288
Catarman National Airport	6.346245288600288
Tuguegarao Airport	6.346245288600289
Vidsel Air Base	6.346291407481408
Arboga Airport	6.346291407481408
Ignatyevo Airport	6.34629638888889
Stockholm-Arlanda Airport	6.34629974081474
Stockholm-Bromma Airport	6.34629974081474
Canefield Airport	6.346374841269842
Melville Hall Airport	6.346374841269842
Martinique Aimé Césaire International Airport	6.346374841269842
L'Espérance Airport	6.346374841269842
Pointe-à-Pitre Le Raizet	6.346374841269842
Point Salines International Airport	6.346374841269842
Cyril E. King Airport	6.346374841269842
Henry E Rohlsen Airport	6.346374841269842
Rafael Hernandez Airport	6.346374841269842
Diego Jimenez Torres Airport	6.346374841269842
Fernando Luis Ribas Dominicci Airport	6.346374841269842
Robin Hood Doncaster Sheffield Airport	6.346508124098125
Campbeltown Airport	6.346508124098125
Umuarama Airport	6.346550824175824
Diamantina Airport	6.346550824175824
Borlange Airport	6.34677116938617
Hultsfred Airport	6.34677116938617
Gävle Sandviken Airport	6.34677116938617
Linköping City Airport	6.34677116938617
Norrköping Airport	6.34677116938617
Eskilstuna Airport	6.34677116938617
Celle Airport	6.347021169386169
Rheine Bentlage Air Base	6.347021169386169
Fritzlar Airport	6.347021169386169
Laupheim Air Base	6.347021169386169
Mendig Airport	6.347021169386169
Nagurskoye	6.347275396825398
Svetlogorsk Airport	6.347275396825398
Carauari Airport	6.3473017909867915
Urucu Airport	6.3473017909867915
Eirunepé Airport	6.3473017909867915
North Platte Regional Airport Lee Bird Field	6.347331406926408
Lebanon Municipal Airport	6.347331406926408
Klamath Falls Airport	6.347331406926408
Lancaster Airport	6.347331406926408
Gazipaşa Airport	6.347361776556778
Oriximiná Airport	6.347548443223444
Hotel Transamérica Airport	6.347548443223444
Telfer Airport	6.347548443223444
Long Bawan Airport	6.347704230491732
Nunukan Airport	6.347704230491732
Long Apung Airport	6.347704230491732
Albany Airport	6.347704230491732
Severo-Eniseysk Airport	6.347775396825397
Cunnamulla Airport	6.348162215839717
Coonamble Airport	6.348162215839717
Cooma Hospital Helipad	6.348531132756133
Lima Allen County Airport	6.348531132756133
Pukatawagan Airport	6.348856594516596
Grand Forks Airport	6.348856594516596
Jenpeg Airport	6.348856594516596
Muir Army Air Field (Fort Indiantown Gap) Airport	6.348874152514152
San Fernando Airport	6.349225288600289
Jolo Airport	6.349225288600289
Sanga Sanga Airport	6.349225288600289
Surigao Airport	6.349225288600289
Tandag Airport	6.349225288600289
Naga Airport	6.349225288600289
Basco Airport	6.349225288600289
Eastern WV Regional Airport/Shepherd Field	6.349339058441559
Mayumba Airport	6.349594613997115
Mara Serena Lodge Airstrip	6.349594613997115
Meru Mulika Airport	6.349594613997115
Volgodonsk Airport	6.349877063492064
Tashkent East Airport	6.349877063492064
Peski Airport	6.349890396825397
Baranavichi Air Base	6.349890396825397
Babruisk Air Base	6.349890396825397
Marburg-Schönstadt Airport	6.350198037518038
Lauenbrück Airport	6.350198037518038
Hüttenbusch Airport	6.350198037518038
Birchwood Airport	6.350394648129647
Orinduik Airport	6.350521724386725
Annai Airport	6.350521724386725
Apoteri Airport	6.350521724386725
Imbaimadai Airport	6.350521724386725
Kamarang Airport	6.350521724386725
Mabaruma Airport	6.350521724386725
Mahdia Airport	6.350521724386725
Conakry International Airport	6.350536386391386
Aachen-Merzbrück Airport	6.350536386391386
Karlsruhe Baden-Baden Airport	6.350536386391386
Orlando Sanford International Airport	6.350536386391386
John Murtha Johnstown Cambria County Airport	6.350536386391386
Lukla Airport	6.350536386391386
Kelsey Airport	6.350549451659451
Loei Airport	6.350567590742592
Charlevoix Airport	6.351004451659452
Sidney Municipal-Lloyd W Carr Field	6.351462402597403
Great Keppel Is Airport	6.351462402597403
Roper Bar Airport	6.351462402597403
Cloncurry Airport	6.351465787268287
Ceduna Airport	6.351465787268287
Cooktown Airport	6.351465787268287
Raja Bhoj International Airport	6.351513373015873
Bhavnagar Airport	6.351513373015873
Shute Harbour Airport	6.351913477633477
Peter O Knight Airport	6.3519612121212115
Lure Malbouhans Air Base	6.3519612121212115
Parati Airport	6.3519612121212115
Umberto Modiano Airport	6.3519612121212115
Pikwitonei Airport	6.352414927849928
Poplar River Airport	6.352414927849928
Douglas Municipal Airport	6.353321776556777
St Lucie County International Airport	6.353321776556777
Taunton Municipal King Field	6.353321776556777
Valek Airport	6.353355396825399
Albina Airport	6.353443023088023
Aubigny-sur-Nère Airport	6.353509128094129
Guiscriff Scaer Airport	6.353509128094129
Ancenis Airport	6.353509128094129
Brienne-le-Château Airport	6.353509128094129
Maputo Airport	6.353641191031191
Mueda Airport	6.353641191031191
Mocímboa da Praia Airport	6.353641191031191
São Tomé International Airport	6.353641191031192
Beira Airport	6.353641191031192
Inhambane Airport	6.353641191031192
Lichinga Airport	6.353641191031192
Lumbo Airport	6.353641191031192
Berezniki Airport	6.3540148629148625
San Sebastián Airport	6.3540148629148625
Tolwin Observatory Airport	6.3540148629148625
Manas International Airport	6.354577103174602
Osh Airport	6.354577103174602
Shymkent Airport	6.354577103174602
Uralsk Airport	6.354577103174602
Pavlodar Airport	6.354577103174602
Semipalatinsk Airport	6.354577103174602
Dhangarhi Airport	6.354669719724719
Keokuk Municipal Airport	6.355029675324675
Perth/Scone Airport	6.355029675324675
Arlington Municipal Airport	6.355086212121213
Kotido Airport	6.355086212121213
Kajjansi Airfield	6.355086212121213
Paracatu Airport	6.355086212121213
Conselheiro Lafaiete Airport	6.355086212121213
Janaúba Airport	6.355086212121213
Juscelino Kubitscheck Airport	6.355086212121213
Cristiano Ferreira Varella Airport	6.355086212121213
Powidz Military Air Base	6.355146746031745
Tomaszow Mazowiecki Military Air Base	6.355146746031745
Björkvik Air Base	6.355146746031745
Coconut Island Airport	6.355277325729826
Subic Bay International Airport	6.355394379509378
Cuyo Airport	6.355394379509378
Rochefort-Saint-Agnant (BA 721) Airport	6.355650794760795
Pontivy Airport	6.355650794760795
Magan Airport	6.355736688311689
Khwai River Lodge Airport	6.355764349539351
Spremberg-Welzow Airport	6.355764349539351
Taichung Airport	6.355764349539351
Sultan Bantilan Airport	6.356646608946608
Vuktyl Airport	6.356646608946608
Ljungbyhed Airport	6.356663412698413
Saulieu Liernais Airfield	6.356664278499279
Kwamalasoemoetoe Airport Airport	6.35668665945166
Oconee County Regional Airport	6.356950021645022
Kankesanturai Airport	6.35699634920635
China Bay Airport	6.35699634920635
Kampong Chhnang Airport	6.35699634920635
Phnom Penh International Airport	6.35699634920635
Siem Reap International Airport	6.35699634920635
Stung Treng Airport	6.35699634920635
Goderich Airport	6.357060959595961
Hope Airport	6.357060959595961
Haines Junction Airport	6.357060959595961
Blackwater Airport	6.357202325729826
Kėdainiai Air Base	6.3576034126984124
Beaver Creek Airport	6.3576583405483404
Salmon Arm Airport	6.3576583405483404
Drietabbetje Airport	6.357723023088023
Motueka Airport	6.358043477633478
Chinchilla Airport	6.358684386724386
Hayward Executive Airport	6.358684386724386
Silver Springs Airport	6.358865331890334
Whiteman Airport	6.358865331890334
Orlampa Inc Airport	6.359170945165946
Chicago Meigs Airport	6.359170945165946
Pickens County Airport	6.359170945165946
Saarmund Airport	6.359170945165946
Grand Strand Airport	6.359170945165946
Lansing Municipal Airport	6.359170945165946
Ramona Airport	6.359170945165946
Pont Sur Yonne Airfield	6.359170945165946
St Florentin Cheu Airfield	6.359170945165946
Tarko-Sale Airport	6.359261529581528
Camarillo Airport	6.359261529581528
Sharypovo Airport	6.359305396825398
Omsk Severny Airport	6.359305396825398
Along Airport	6.359321349206349
Agartala Airport	6.359321349206349
Kenora Seaplane Base	6.359346926406927
Pincher Creek Airport	6.359544927849928
Stewart Airport	6.359544927849928
Sancti Spiritus Airport	6.359600142635144
Juan Gualberto Gomez International Airport	6.359600142635144
Hermanos Ameijeiras Airport	6.359600142635144
Gerrard Smith International Airport	6.359600142635144
Murmansk Airport	6.3596649603174615
Gomel Airport	6.3596649603174615
Vitebsk Vostochny Airport	6.3596649603174615
